text,labels
@danimonti77 que cabrito   y te quito años  @angelbergada23 perdónale porque no sabe lo que dice... o si ? abrazo a los dos,0
[neta que mi novio se fue al santo a esta hora? pa' esos novios mejor ando conmigo misma ya que soy bien antrera],1
"@antonioortzb @lavuelta @luisangelmate ojú, que envidia más mala me ha dado!!. disfruta. aún me duelen las piernas ¡¡que buena estaba!! ",0
"mi último tweet del año. 2017 va a ser un año muy perro en muchos ámbitos. pero puedo con él, va a traer muchas cosas buenas",0
@gallifantes @trinitro @esparver ese és un fallo grave. no he podido darle un vida plena,0
no me pongáis galantis que pienso en el arenal y lloro,0
"chatel con mis primos le hicimos un funeral a una lora de la casa de mis abuelos, cantando una adaptación de querida. dep juanga ",0
@josciv por eso es importante escucharlo,0
calladita te ves más bonita,1
"repito, de momento no hay fecha límite y las preguntas son en el e-mail no encima del vídeo ",0
@ananda____ ahora entiendo xq me llaman enfermo mental,0
@lugnica_ estoy conectado y listo. cuando quieras me le pasas. mi ac te lo repito es 2294-6239-5875,0
con un rt podrás ayudar a la asociación de robots con problemas psicomotrices de la guardia carmesí https://t.co/viev7st79a,0
me acaba de seguir una página para ligar por gustos musicales. sé que estoy sola pero,1
2/2 tipo: soy anarcofeminista y siento desprecio por los hombres... pero me tomo las fotos más sugerentes posibles a ver qué agarro.,1
"pablo continúa su hilo, imprescindible. luego haremos crowfunding entre todos para hacerle un medium  https://t.co/pgjqvxky6r",0
hay una exposición de cuadros y uno de ellos está estropeandose por el agua del aire acondicionado que le cae encima,0
pues esperando al señor @darkfabio666 para la caza de pokemon nocturna me hallo,0
"@benitovgc el sabueso es muy malo, el leñador mola quiero minero y mago de hielo ",0
"@thorelvasco @eloymg85 es que 16 gb es muy poquito, sobre todo teniendo en cuenta que el 6s sube a 12 mp y graba en 4k ",0
"- mamá, cuánto tiempo viven las putas? - porque hija? te sientes mal? jajaja - mamá!!! - hay aparte de puta, sentida... #asilascosas",1
"buenos días!!! lo q hoy seas capaz de sembrar, será lo q mañana cosecharás. tu futuro depende de lo q realices en tu presente... besitos",0
"@pwoblematique la edad jajaja ntc, pues no sé, supongo es normal digamos q me pasó igual pero con los videojuegos encontré mi máximo",0
"@edu_rnieves te la recomiendo, parece monótona pero hay capítulos que vuelven a subir el interés ",0
@rabiekhd @omr_dh nos hemos conocido hace unos cuantos años y claro surgió el amor,0
@bekiaes también es el cumpleaños de la preciosa actriz @luudelafuente !!,0
@ideiazabaldu no queda ni un país árabe laico... hasta con argelia y tunez están acabando,0
triste es no poder ver series en la tv por qué soy tan ciego que ya no alcanzo a leer los subtítulos.,0
"@mrmedra ay, joder, que resulta que es completamente vegana. pues ya no me la compro. ",0
-papá ¿qué sale de cruzar un gato con un burro? -no lo sé. -todos los vecinos a callar al gato jajajajaja no papá con el cinturón no,0
extraño a super junior m #teamsuperjunior #soompiawards,0
[le acabo de decir la neta a un amigo porque trae pedos con una morra y se enojó conmigo. si ya saben como soy pa'que me preguntan],0
que más quisiera estar allá y abrazarte! qué feo que el amor de mi vida se haya accidentado y yo por acá,0
"@ignilefiasplash una vez mi prima me besó sin previo aviso. ese fue mi primer beso, y nunca he vuelto a tener uno ",0
@lokimondrak la verdad es que yo tampoco hubiese sabido reaccionar más que con violencia verbal/física hacia sus agresores o sus padres,1
@nuristill @martublackred pues si eso haré.. y lo sigo haciendo  ya que haga lo que quiera. no pasa nada.,0
"salir de trabajar, mirar un par de cosas del canal e irme al cine a ver mascotas con los amigos¡ planazo de sabado  ",0
@tidxs_ ay  mejor eso que nada no?,0
ya no logré mi propósito de ser más puntual. voy a tener que esperar hasta el 2018.,0
"gracias por ser mi sorpresa y ser tan genial, nos vemos pronto seguro @antonlofer ",0
el espanyol interesado en aktí mel para reforzar su defensa esta temporada. llegaría por 2 millones del l-casei imunitas griego,0
-si yo con 4 meses dejada me acuerdo hasta del día en que me agrego a face osea yo mega traumada time. y ella 23 años como si nada.,0
me duele mucho la cabeza tio,0
ah no verdad? jajaj nadie entendió mi chiste que imbécil soy hahaha,0
@futaztecadep saludos al profe david y al @martinolimx! feliz 2017 maestros de la narración.. carajo!!!! diría el dr. garcia,0
@yo_soy_b es que aquí no hay así que diga edificios y lugares históricos y los que hay son como 3 y ya no esta chido por eso lo digo.,0
"el juego de grumpycat es demasiado adictivo, no lo soporto",0
a certain romance tiene una de mis frases favoritas!!!! gracias @rominapons por esa #rolota #viernesconromina,0
"@cmercadoo si, pero tu le vas al atlas, al ame y a no se cuantos mas... sorry por los acentos, este teclado del ipad me tiene loca",0
@ivnlz el resto puedo dudar pero de ese grupo lo tengo claro,0
@iluminaughty_ @spiegel_spike_ pues me da igual  yo escribo lo que pienso ^^ y cuando lo pienso ajajaj si es que lo pienso,0
"vale ya funciona aleluya he tenido que cambiar el boton de la palanza derecha, por el de la izquierda q estaba roto ",0
@noseashetero 10/10 lindo a ver si vuelves a león que se te echa de menos por aquí  quiero abrazarte ✨,0
"@ruizjanely eres un ángel caído del cielo, fui a buscar de casualidad si estaban en las otras cocinas y no están mis cubiertos",1
nuevo trailer! #pokemongo en minecraft! espero que os gusten las pokecasas  os las imaginabais así por dentro? https://t.co/d2sh0op1ei,0
"@manudeorleans pues yo no hay manera, y eso que tengo recuerdo lejano y de stats tengo una media de 69-70 ",0
los micromachismos son una tontería. hay cosas mucho más importantes por las que preocuparse,1
gracias tormenta por aparecer justo cuando me voy a meter en cama solita,0
@bunnlock joe  a mí me duran mazo pero sí que pensé en pillarme un primer para otros que no me vayan tan bien,0
no soy de kpop pero conozco mucha gente que si y hay que hacer feliz a todo el mundo y fomentar otras culturas  #spaindeserveskcon,0
"@aletzagogo @robblie lo odio!!!, nececito claridad",0
"y maldita sea, me convertí en quien menos queria ser. en la peor versión de mi, cuestión de cambio para un 2017 lleno de positivismo...",0
"21 medallas de oro de phelps, eso que?, la seleccion mexicana de fut ganaron 23 hace 4 años! ah queee??? nadamás vale por una? avisenme!",0
votado en este no en el otro,0
[a ver sé que mido menos de 1'50 pero que no tengo 10 años o sea os lo digo en serio no tengo 10 años ],1
"@littlewhore666 casco viejo, al final de somera ",0
"la música de u2 me deprime sobretodo la de stay (far away, so close!) maldita sea para que los puse",0
"me encanta estar así de feliz...ojalá y esto toda la vida!!! buenisimas noches  gracias, te amo @juanjoatleti",0
"empiezo el año como dije, bien dormida y muy enamorada",0
@almudenadiazact hombre no le pidas una resolución hd a mi pulso viejuno y con la cámara del movil  pero es pequeñita y chula,0
"@pasapalabrat5 @raquelbielsa @_fraanb_ gracias, lo único que me hace feliz es escuchar música, adivinar y ganar ",0
@ramms09 amigo como estas ? buenos días perdón ayer me fui a dormir,0
@lonelysoad mientras que no te pillen la primera semana que es cuando tienes la nariz como un payaso,0
@pitihurtado @ecorbella a cascoporro! y karate-press a saco fijo,0
es mala la calentura #alexalaire #sabadosimpactantes #yafmvilla #musica #porsiteloperdiste,1
@szerenata toda la suerte del mundo en tu nuevo proyecto /espacio / hora . te quiero mucho amiga mía . #mty #orgullo,0
"@themindcamp yooooo  seria novato, pero tengo charlas en la recámara ",0
@agmelendez_ pues si. pero por lo menos podrían ser actores  puestos a hacer el paripe. que sean profesionales,0
"@kosto_trading @juanrallo lo de prohibir el casco e ir enmascarado también es arbitrario y sectario, no? ",0
@quinno_ bajón + ed sheeran llorera asegurada. me pasa,0
y en nada estará disponible vía #soundcloud mi nueva sesión con el mejor house y un rollazo flipante,0
"@silversunrhythm bueno, los miserables es un libro pesado o el silmarillion, y amo los dos, así que valdrá la pena ",0
"¿cómo que no voy a ver a sputnik, tampoco me voy a ir a aguascalientes, los rebel ya tocaron y a little va mi ex? y los boletos de la wwe",0
@rubialvc @mirthayudithof @gizbetan eso fue único jejeje,0
#felizdiadereyes cuál feliz si no me trajeron nada,0
@kev_rogers mándale fueguito a @abeftlouis está muy enferma,0
@sr_merlusa @mariiiiaperez @abrilnapilotti como se nota merlu que hace tiemp oque no te junta conmigoooooooo,0
@albertovill descubri que soy celosa,0
#empiezanlasposadasy yo ya soy gordo,0
"nunca he tenido esta sensacion, ¿me la harías sentir? es muy importante para mí blas @blasauryn  #followspree",1
"@unculemadrid si al final acabamos hablando un rato, era muy simpática  @jovigobi",0
"me siento del pinche pito a la verga, en verdad tengo que dejar de tomar y todavía quieren beber más hoy, y mañana es 31 no mames",0
en segundo dia de servicio #felizmartes,0
"no me gusta mi nuevo lugar, estoy con chavos de fca pero extraño a mi departamento t.t",0
@elvirachas #willytoledo diciéndole a la cara las verdades de #hableconellas. el primer entrevistado que se atreve a hacerlo en directo,1
@zimlaar ¿solo te preocupa el número de followers? me lo imaginaba... jaja ellos mismos piden que haga quedada,0
"mateo, estate quieto sólo era 1 segundo, sólo 1 #noqueriafoto #felizdia…",0
que oso que soy tan chillona y no me puedo callar y el sr de al lado en el avión nomás no me abraza,1
@ignatiareilly una oleada de cosas homófobas días anteriores,1
las niñas tienen que llevar joyas para estar guapas.,1
los chicos deben tener muchas noviecitas.,1
@pattycavallone para los chicos es mil veces más fácil donar que para las chicas,1
siéntate como una señorita.,1
ya no sé que hacer con mi serie de fotos final. no pensé que me iban a gustar tanto las fotos que tomé hoy y ahora no sé que hacerr.,0
el llanto de una mujer no es de creer,1
"cambiar el mejor sistema™ y la educación médica en españa será complicado, pero con gente como vosotros tengo fe  @dantachan @ariasemmap",0
"@hollagher si lo compraste con tarjeta no tienes que hacer nada, si es en efectivo imagino que cualquier fnac vale. ",0
es que todos los que dicen que los que escuchamos a los gemeliers somos adolescentes de mierda son los primeros adolescentes de mierda,0
"aunque la fresa se vista de seda, peda se encuera. ahora un nene perdiendo la razón por repetir lo que le dicen.",0
@piusgasso @rosannagg @kikojavigil @jvilladelpratf1 ...futbolizando la afición auitomovilística.,0
"estoy entre dos, pero las dos son súper caras ",0
@arivero la web que tenías para ver los pokemon que veian tus rastreadores ya no funciona? que llevo dos días entrando y ya no va,0
a pesar de todo...veo sorpresa en el bernabéu...llamadme loca,0
las niñas son más cariñosas que los chicos.,1
"@jecaswords @humoryfotos el tuit va acompañado de una foto que quiere decir lo contrario, sí es sarcasmo ",0
"@carolinapadron: hola, te deseo un feliz año nuevo 2017 lleno de salud, abundancia y éxitos. te mando un fuerte abrazo",0
"cálmala pinche jesús, si me quiero morir y todo pero no de esta forma tan culera, que me atropelle un carro mejor.",0
"@chocoloveac tenemos muchas ganas de verte!!! te extrañamos muchísimo, vuelve pronto porfavor!!!! te queremos mucho",0
.@soyalt_es estaremos atentas a las novedades futuras. ¡el final del verano no será igual sin vosotros!,0
"@murrietaobed pues si  y realmente la pase muy mal el es como mi segundo papá, crecí con el y todo lo que se de fut es por el",1
"es muy raro el sentimiento que tengo ahora, aunque en fin... qué más dará ",0
la verdad es que hoy tengo un buen día,0
"mi sueño no es tan imposible, tan solo es viajar a canadá yo sé que puedo lograrlo",0
@lejosdelmarfilm @veronikamoral verónika es una gran actriz y sobretodo una maravillosa persona!! deseando verla ahí!! besos!,0
"—¿que crees, amor? estaba platicando con una amiga y... — —¿ya te enojaste? pero si es buena onda. — —te amo, amor. —",1
"puras fotos lutteo en mi tl, basta me hacen extrañarlos",0
lo bueno: ya voy de regreso y nos podremos ver. lo malo: no me contesta los mensajes.,0
@spaniart en cuando era pequeña y bailaba en mi pueblo descalza con un vestido  ¿tu?,0
cómo cuando tu mamá te manda a buscar algo pero no sabe que ahí están escondidos los regalos de navidad y de paso me regañan chale jaja,0
"buenos días para todos, menos a esos que ya están de vacaciones, a esos no ojalá los levante su mama para hacer el desayuno. jejeje...",1
"días!!! sí te caíste no importa; levántate,continua y haz a un lado la piedra con la que tropezaste, para no caer de nuevo... besitos",0
he capturado mi primer gimnasio en el pokemon go. cierto es que es probable que no tarden ni 10 minutos en quitarmelo. pero mola,0
